Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,strain,Library Name,BioSampleModel,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,GEO_Accession (exp),source_name,Host,isolation_source,Genotype,sample_type,collected_by,lat_lon,replicate,treatment,host_disease,isolate,growth_condition,Alias,Broker_name,Description,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,organism,sample_name,SRA_accession,title,Drug_concentration_ug/ml,sample,Time__hours,sra_title (run),Biological_replicate,tissue,genotype/variation,type-material,host_sex,community,Age,dev_stage,sex,Altitude,Biomaterial_provider,growth_phase,Condition,los_status,exposed_to,growth_media,resistance,strain/background,evolved_status,INSDC_center_alias,treated_with,component_organism,host_or_sample_description
SRR9158217,RNA-Seq,300,9168926100,PRJNA545420,SAMN11891349,3886195833,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5931295,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-05-31T00:00:00Z,GSM3831461,SRP199836,A118,,,,,,,GSM3831461,A118_LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,LB,,,,,,,,,,
SRR9158218,RNA-Seq,300,9134842200,PRJNA545420,SAMN11891347,3783145247,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5931296,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-05-31T00:00:00Z,GSM3831462,SRP199836,A118,,,,,,,GSM3831462,A118_LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,LB,,,,,,,,,,
SRR9158219,RNA-Seq,300,8739633600,PRJNA545420,SAMN11891346,3613105085,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5931297,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-05-31T00:00:00Z,GSM3831463,SRP199836,A118,,,,,,,GSM3831463,A118_LB+PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,LB + 4% Pleural Fluid,,,,,,,,,,
SRR9158220,RNA-Seq,300,8909987400,PRJNA545420,SAMN11891345,3715020333,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5931298,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-05-31T00:00:00Z,GSM3831464,SRP199836,A118,,,,,,,GSM3831464,A118_LB+PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,LB + 4% Pleural Fluid,,,,,,,,,,
SRR9158221,RNA-Seq,300,8049605400,PRJNA545420,SAMN11891344,3334273101,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5931299,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-05-31T00:00:00Z,GSM3831465,SRP199836,A118,,,,,,,GSM3831465,A118_LB+PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,LB + 4% Pleural Fluid,,,,,,,,,,
SRR9158222,RNA-Seq,300,7513016100,PRJNA545420,SAMN11891342,3085801916,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5931300,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-05-31T00:00:00Z,GSM3831466,SRP199836,A118,,,,,,,GSM3831466,A118_LB+PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,LB + 4% Pleural Fluid,,,,,,,,,,
SRR5234545,WGS,250,7343776750,PRJNA371530,SAMN06309466,2750472546,ZHEJIANG UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2541895,Illumina HiSeq 4000,SINGLE,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii MDR-ZJ06,ILLUMINA,2018-02-07T00:00:00Z,MDR-ZJ06,SRP098958,,MDRZJ06-1,Pathogen.cl,2010,China,Asia,China:Zhejiang,,,Homo sapiens,blood,,,Yunsong Yu,30.256769 N 120.201999 E,,,NA,MDR-ZJ06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5059412,RNA-Seq,200,5359558000,PRJNA355247,SAMN06066761,2210748816,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2379953,Illumina HiSeq 1500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2017-03-21T00:00:00Z,GSM2409653,SRP094041,ATCC 19606,,,,,,,GSM2409653,bacteria_light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wild type,type strain of Acinetobacter baumannii,,,,,,,,,,,blue light,,,,,,,,
SRR5059414,RNA-Seq,200,4123216400,PRJNA355247,SAMN06066759,1680995846,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2379955,Illumina HiSeq 1500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2017-03-21T00:00:00Z,GSM2409655,SRP094041,ATCC 19606,,,,,,,GSM2409655,bacteria_dark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wild type,type strain of Acinetobacter baumannii,,,,,,,,,,,dark,,,,,,,,
SRR5059416,RNA-Seq,200,5006530600,PRJNA355247,SAMN06066757,2079024163,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2379957,Illumina HiSeq 1500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2017-03-21T00:00:00Z,GSM2409657,SRP094041,ATCC 19606,,,,,,,GSM2409657,bacteria_dark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wild type,type strain of Acinetobacter baumannii,,,,,,,,,,,dark,,,,,,,,
SRR5351949,RNA-Seq,50,818624400,PRJNA379540,SAMN06611094,521274905,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2648306,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-01-24T00:00:00Z,GSM2539369,SRP102058,ATCC 17978,,,,,,,GSM2539369,Lysogeny-Bertani Broth Culture_control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none (untreated control),,
SRR5351951,RNA-Seq,50,987061100,PRJNA379540,SAMN06611092,632890919,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2648308,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-01-24T00:00:00Z,GSM2539371,SRP102058,ATCC 17978,,,,,,,GSM2539371,Lysogeny-Bertani Broth Culture_BZK treated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 µg/mL benzalkonium chloride for 45 m,,
SRR5124601,RNA-Seq,250,2271838000,PRJNA358319,SAMN06169813,799787147,THIRD MILITARY MEDICAL UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2439547,Illumina HiSeq 2500,PAIRED,unspecified,TRANSCRIPTOMIC,Acinetobacter baumannii ATCC 17978,ILLUMINA,2017-12-21T00:00:00Z,ATCC17978,SRP095494,ATCC 17978,,Pathogen.cl,17-Mar-2016,China,Asia,China:chongqing,,,Homo sapiens,American Type Culture Collection,,,"Southwest Hospital\,Third Military Medical University",29.35 N 106.33 E,,,Acinetobacter baumannii pneumonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5124831,RNA-Seq,250,2539587750,PRJNA358319,SAMN06169813,916642057,THIRD MILITARY MEDICAL UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2439731,Illumina HiSeq 2500,PAIRED,unspecified,TRANSCRIPTOMIC,Acinetobacter baumannii ATCC 17978,ILLUMINA,2017-12-21T00:00:00Z,ATCC17978,SRP095494,ATCC 17978,,Pathogen.cl,17-Mar-2016,China,Asia,China:chongqing,,,Homo sapiens,American Type Culture Collection,,,"Southwest Hospital\,Third Military Medical University",29.35 N 106.33 E,,,Acinetobacter baumannii pneumonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5110869,RNA-Seq,301,1164526207,PRJNA357077,SAMN06133291,498717281,JCVI,public,"contigs,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2423224,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2016-12-19T00:00:00Z,GCID_LAC4_RSEQ_003,SRP095128,,"1T0INITIAL ",Pathogen.cl,01-Feb-1997,USA,North America,"USA: California\, Los Angeles County",,,Homo sapiens,,,,Unavailable,34.05 N 118.24 W,biological replicate 1,,,1T0INITIAL_LAC-4-jcvi,,,,,,,,,,,,,,,,,,,1T0INITIAL RNASeq,,,,,,,,,,,,,,,,,,,,,,,
SRR5110891,RNA-Seq,301,933913259,PRJNA357077,SAMN06133305,396581109,JCVI,public,"contigs,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2423245,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2016-12-19T00:00:00Z,GCID_LAC4_RSEQ_017,SRP095128,,"3T0H ",Pathogen.cl,01-Feb-1997,USA,North America,"USA: California\, Los Angeles County",,,Homo sapiens,,,,Unavailable,34.05 N 118.24 W,biological replicate 3,,,3T0H_LAC-4-jcvi,,,,,,,,,,,,,,,,,,,3T0H RNASeq,,,,,,,,,,,,,,,,,,,,,,,
SRR9211871,RNA-Seq,50,471791450,PRJNA547596,SAMN11970536,232237407,UNIVERSITY OF MICHIGAN,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5982751,Illumina HiSeq 1500,SINGLE,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii ATCC 17978,ILLUMINA,2019-06-06T00:00:00Z,cahuitamycins,SRP200674,ATCC 17978,02,"Microbe\, viral or environmental",06-Jun-2016,USA,North America,USA,,,Homo sapiens,,,culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9211872,RNA-Seq,50,434463500,PRJNA547596,SAMN11970536,212792878,UNIVERSITY OF MICHIGAN,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5982750,Illumina HiSeq 1500,SINGLE,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii ATCC 17978,ILLUMINA,2019-06-06T00:00:00Z,cahuitamycins,SRP200674,ATCC 17978,01,"Microbe\, viral or environmental",06-Jun-2016,USA,North America,USA,,,Homo sapiens,,,culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9211873,RNA-Seq,50,567878850,PRJNA547596,SAMN11970536,277932238,UNIVERSITY OF MICHIGAN,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5982749,Illumina HiSeq 1500,SINGLE,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii ATCC 17978,ILLUMINA,2019-06-06T00:00:00Z,cahuitamycins,SRP200674,ATCC 17978,04,"Microbe\, viral or environmental",06-Jun-2016,USA,North America,USA,,,Homo sapiens,,,culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9211874,RNA-Seq,50,555737200,PRJNA547596,SAMN11970536,273833134,UNIVERSITY OF MICHIGAN,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5982748,Illumina HiSeq 1500,SINGLE,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii ATCC 17978,ILLUMINA,2019-06-06T00:00:00Z,cahuitamycins,SRP200674,ATCC 17978,03,"Microbe\, viral or environmental",06-Jun-2016,USA,North America,USA,,,Homo sapiens,,,culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9211875,RNA-Seq,50,592671050,PRJNA547596,SAMN11970536,289940376,UNIVERSITY OF MICHIGAN,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5982747,Illumina HiSeq 1500,SINGLE,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii ATCC 17978,ILLUMINA,2019-06-06T00:00:00Z,cahuitamycins,SRP200674,ATCC 17978,06,"Microbe\, viral or environmental",06-Jun-2016,USA,North America,USA,,,Homo sapiens,,,culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9211876,RNA-Seq,50,478666000,PRJNA547596,SAMN11970536,235978515,UNIVERSITY OF MICHIGAN,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5982746,Illumina HiSeq 1500,SINGLE,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii ATCC 17978,ILLUMINA,2019-06-06T00:00:00Z,cahuitamycins,SRP200674,ATCC 17978,05,"Microbe\, viral or environmental",06-Jun-2016,USA,North America,USA,,,Homo sapiens,,,culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9211883,RNA-Seq,50,601282700,PRJNA545322,SAMN11885284,296702891,UNIVERSITY OF MICHIGAN,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5982763,Illumina HiSeq 1500,SINGLE,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii ATCC 17978,ILLUMINA,2019-06-06T00:00:00Z,Dis,SRP200675,ATCC 17978,06,"Microbe\, viral or environmental",06-Jun-2016,USA,North America,USA,,,Homo sapiens,,,culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9211884,RNA-Seq,50,720346550,PRJNA545322,SAMN11885284,354128360,UNIVERSITY OF MICHIGAN,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5982762,Illumina HiSeq 1500,SINGLE,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii ATCC 17978,ILLUMINA,2019-06-06T00:00:00Z,Dis,SRP200675,ATCC 17978,01,"Microbe\, viral or environmental",06-Jun-2016,USA,North America,USA,,,Homo sapiens,,,culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9211885,RNA-Seq,50,762137850,PRJNA545322,SAMN11885284,371542470,UNIVERSITY OF MICHIGAN,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5982761,Illumina HiSeq 1500,SINGLE,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii ATCC 17978,ILLUMINA,2019-06-06T00:00:00Z,Dis,SRP200675,ATCC 17978,02,"Microbe\, viral or environmental",06-Jun-2016,USA,North America,USA,,,Homo sapiens,,,culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9211886,RNA-Seq,50,367438700,PRJNA545322,SAMN11885284,182045542,UNIVERSITY OF MICHIGAN,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5982760,Illumina HiSeq 1500,SINGLE,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii ATCC 17978,ILLUMINA,2019-06-06T00:00:00Z,Dis,SRP200675,ATCC 17978,03,"Microbe\, viral or environmental",06-Jun-2016,USA,North America,USA,,,Homo sapiens,,,culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9211887,RNA-Seq,50,506207250,PRJNA545322,SAMN11885284,250482340,UNIVERSITY OF MICHIGAN,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5982759,Illumina HiSeq 1500,SINGLE,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii ATCC 17978,ILLUMINA,2019-06-06T00:00:00Z,Dis,SRP200675,ATCC 17978,04,"Microbe\, viral or environmental",06-Jun-2016,USA,North America,USA,,,Homo sapiens,,,culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9211888,RNA-Seq,50,453059400,PRJNA545322,SAMN11885284,224295976,UNIVERSITY OF MICHIGAN,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5982758,Illumina HiSeq 1500,SINGLE,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii ATCC 17978,ILLUMINA,2019-06-06T00:00:00Z,Dis,SRP200675,ATCC 17978,05,"Microbe\, viral or environmental",06-Jun-2016,USA,North America,USA,,,Homo sapiens,,,culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9225919,RNA-Seq,300,3484907100,PRJNA548006,SAMN11997571,1416725323,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5996421,Illumina HiSeq 2000,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-08-05T00:00:00Z,37662RM2,SRP200910,37662RM2,37662RM2,"Microbe\, viral or environmental",2016-03,China,Asia,China: Guangzhou,,,,selected with meropenem showing different genome comparing to wild type,,single cell,,,,,,screened from 37662WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9225920,RNA-Seq,300,3426839400,PRJNA548006,SAMN11997569,1398904688,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5996420,Illumina HiSeq 2000,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-08-05T00:00:00Z,37662WT,SRP200910,37662WT,37662WT,"Microbe\, viral or environmental",2012-05,China,Asia,China: Meizhou,,,,isolated from the sputum of an intensive care unit patient at Meizhou People's Hospital,,single cell,,,,,,isolated from patient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9225921,RNA-Seq,300,2981140800,PRJNA548006,SAMN11997570,1184568699,SUN YAT-SEN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5996419,Illumina HiSeq 2000,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-08-05T00:00:00Z,37662RM1,SRP200910,37662RM1,37662RM1,"Microbe\, viral or environmental",2016-03,China,Asia,China: Guangzhou,,,,selected with meropenem showing different genome comparing to wild type,,single cell,,,,,,screened from 37662WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11218507,RNA-Seq,300,2464262700,PRJNA609956,SAMN14267204,773480461,HUNAN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7830702,Illumina NovaSeq 6000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2020-03-03T00:00:00Z,treatment-3,SRP251374,,treatment group 3,Pathogen.cl,2019-10-30,China,Asia,China: Changsha,,,Homo sapiens,hospital,,,Hunan University,28.21 N 113 E,biological replicate 3 for treatment group,,bacterial infection,patient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11218508,RNA-Seq,300,2232187800,PRJNA609956,SAMN14267203,704896985,HUNAN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7830701,Illumina NovaSeq 6000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2020-03-03T00:00:00Z,treatment-2,SRP251374,,treatment group 2,Pathogen.cl,2019-10-30,China,Asia,China: Changsha,,,Homo sapiens,hospital,,,Hunan University,28.21 N 113 E,biological replicate 2 for treatment group,,bacterial infection,patient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11218509,RNA-Seq,300,2451656100,PRJNA609956,SAMN14267202,769225528,HUNAN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7830700,Illumina NovaSeq 6000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2020-03-03T00:00:00Z,treatment-1,SRP251374,,treatment group 1,Pathogen.cl,2019-10-30,China,Asia,China: Changsha,,,Homo sapiens,hospital,,,Hunan University,28.21 N 113 E,biological replicate 1 for treatment group,,bacterial infection,patient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11218510,RNA-Seq,300,2303929200,PRJNA609956,SAMN14267201,723860226,HUNAN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7830699,Illumina NovaSeq 6000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2020-03-03T00:00:00Z,control-3,SRP251374,,control group 3,Pathogen.cl,2019-10-30,China,Asia,China: Changsha,,,Homo sapiens,hospital,,,Hunan University,28.21 N 113 E,biological replicate 3 for control group,,bacterial infection,patient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11218511,RNA-Seq,300,2120490900,PRJNA609956,SAMN14267200,664447970,HUNAN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7830698,Illumina NovaSeq 6000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2020-03-03T00:00:00Z,control-2,SRP251374,,control group 2,Pathogen.cl,2019-10-30,China,Asia,China: Changsha,,,Homo sapiens,hospital,,,Hunan University,28.21 N 113 E,biological replicate 2 for control group,,bacterial infection,patient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11218512,RNA-Seq,300,2935718700,PRJNA609956,SAMN14267199,924552048,HUNAN UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7830697,Illumina NovaSeq 6000,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2020-03-03T00:00:00Z,control-1,SRP251374,,control group 1,Pathogen.cl,2019-10-30,China,Asia,China: Changsha,,,Homo sapiens,hospital,,,Hunan University,28.21 N 113 E,biological replicate 1 for control group,,bacterial infection,patient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5110838,RNA-Seq,301,1199937524,PRJNA357077,SAMN06133290,524611111,JCVI,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2423150,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2016-12-19T00:00:00Z,GCID_LAC4_RSEQ_002,SRP095128,,"1T0H2O2 ",Pathogen.cl,01-Feb-1997,USA,North America,"USA: California\, Los Angeles County",,,Homo sapiens,,,,Unavailable,34.05 N 118.24 W,biological replicate 1,,,1T0H2O2_LAC-4-jcvi,,,,,,,,,,,,,,,,,,,1T0H2O2 RNASeq,,,,,,,,,,,,,,,,,,,,,,,
SRR5124636,RNA-Seq,250,2705757250,PRJNA358319,SAMN06169813,1017440918,THIRD MILITARY MEDICAL UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2439582,Illumina HiSeq 2500,PAIRED,unspecified,TRANSCRIPTOMIC,Acinetobacter baumannii ATCC 17978,ILLUMINA,2017-12-21T00:00:00Z,ATCC17978,SRP095494,ATCC 17978,,Pathogen.cl,17-Mar-2016,China,Asia,China:chongqing,,,Homo sapiens,American Type Culture Collection,,,"Southwest Hospital\,Third Military Medical University",29.35 N 106.33 E,,,Acinetobacter baumannii pneumonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5234544,WGS,250,7897652500,PRJNA371530,SAMN06309466,2985247278,ZHEJIANG UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2541895,Illumina HiSeq 4000,SINGLE,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii MDR-ZJ06,ILLUMINA,2018-02-07T00:00:00Z,MDR-ZJ06,SRP098958,,MDRZJ06-1,Pathogen.cl,2010,China,Asia,China:Zhejiang,,,Homo sapiens,blood,,,Yunsong Yu,30.256769 N 120.201999 E,,,NA,MDR-ZJ06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5059413,RNA-Seq,200,4390437200,PRJNA355247,SAMN06066760,1786035065,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2379954,Illumina HiSeq 1500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2017-03-21T00:00:00Z,GSM2409654,SRP094041,ATCC 19606,,,,,,,GSM2409654,bacteria_light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wild type,type strain of Acinetobacter baumannii,,,,,,,,,,,blue light,,,,,,,,
SRR5110837,RNA-Seq,301,1668170065,PRJNA357077,SAMN06133289,715636294,JCVI,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2423149,NextSeq 500,PAIRED,RANDOM,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2016-12-19T00:00:00Z,GCID_LAC4_RSEQ_001,SRP095128,,"1T0CONTROL ",Pathogen.cl,01-Feb-1997,USA,North America,"USA: California\, Los Angeles County",,,Homo sapiens,,,,Unavailable,34.05 N 118.24 W,biological replicate 1,,,1T0CONTROL_LAC-4-jcvi,,,,,,,,,,,,,,,,,,,1T0CONTROL RNASeq,,,,,,,,,,,,,,,,,,,,,,,
